EMDB id,Status,Entry_Title,Entry_Authors,Deposit_Date,Map_Release,Resolution,Method,Detector,Energy_Filter,Associated_PDB,Citation_Authors,Citation_Year,Journal
EMD-0100,REL,tRNA translocation by the eukaryotic 80S ribosome and the impact of GTP hydrolysis  Translocation-intermediate-POST-3 (TI-POST-3),"Flis J, Holm M, Rundlet EJ, Loerke J, Hilal T, Dabrowski M, Buerger J, Mielke T, Blanchard SC, Spahn CMT, Budkevich TV",7/3/2018,12/5/2018,3.5,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6gz5,"Flis J, Holm M, Rundlet EJ, Loerke J, Hilal T, Dabrowski M, Burger J, Mielke T, Blanchard SC, Spahn CMT, Budkevich TV",2018,Cell Rep
EMD-0101,REL,T. thermophilus hibernating 70S ribosome,"Flygaard RK, Jenner LB",7/4/2018,10/24/2018,3.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6gzq,"Flygaard RK, Boegholm N, Yusupov M, Jenner LB",2018,Nat Commun
EMD-0102,REL,symmetric structure of tPDE6,"Qureshi BM, Behrmann E, Loerke J, Spahn CMT, Heck M",7/5/2018,9/5/2018,28,singleParticle,FEI EAGLE (2k x 2k),,,"Qureshi BM, Behrmann E, Schoneberg J, Loerke J, Burger J, Mielke T, Giesebrecht J, Noe F, Lamb TD, Hofmann KP, Spahn CMT, Heck M",2018,Open Biol
EMD-0104,REL,T. thermophilus hibernating 100S ribosome (ice),"Flygaard RK, Jenner LB",7/5/2018,10/24/2018,4.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6gzx,"Flygaard RK, Boegholm N, Yusupov M, Jenner LB",2018,Nat Commun
EMD-0105,REL,T. thermophilus hibernating 100S ribosome (amc),"Flygaard RK, Jenner LB",7/5/2018,10/24/2018,4.1,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6gzz,"Flygaard RK, Boegholm N, Yusupov M, Jenner LB",2018,Nat Commun
EMD-0106,REL,OPEN CONFORMATION OF THE MEMBRANE ATTACK COMPLEX,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,5.6,singleParticle,FEI FALCON II (4k x 4k),,6h03,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0107,REL,Closed conformation of the Membrane Attack Complex,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,5.6,singleParticle,FEI FALCON II (4k x 4k),,6h04,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0109,REL,Asymmetric region of the Membrane Attack Complex in the closed conformation,"Menny A, Serna M, Boyd CB, Gardener S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,5.9,singleParticle,FEI FALCON II (4k x 4k),,,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0110,REL,Consensus map of the Membrane Attack Complex,"Menny A, Serna M, Boyd CB, Gardener S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,4.9,singleParticle,FEI FALCON II (4k x 4k),,,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0111,REL,Asymmetric region of the Membrane Attack Complex in the open conformation,"Menny A, Serna M, Boyd CB, Gardener S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,4.7,singleParticle,FEI FALCON II (4k x 4k),,,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0112,REL,Hinge region of the Membrane Attack Complex in the open conformation,"Menny A, Serna M, Boyd CB, Gardener S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,4.9,singleParticle,FEI FALCON II (4k x 4k),,,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0113,REL,C9 oligomer region of the Membrane Attack Complex in the open conformation,"Menny A, Serna M, Boyd CB, Gardener S, Joseph AP, Topf M, Bubeck D",7/6/2018,12/19/2018,4.4,singleParticle,FEI FALCON II (4k x 4k),,,"Menny A, Serna M, Boyd CM, Gardner S, Joseph AP, Morgan BP, Topf M, Brooks NJ, Bubeck D",2018,Nat Commun
EMD-0117,REL,Subtomogram averaging of nucleosome particles decorating chromatin plates from metaphase chromosomes,"Chicano A, Crosas E, Engel BD, Melero R, Oton J, Daban JR",7/10/2018,1/16/2019,30,subtomogramAveraging,GATAN K2 SUMMIT (4k x 4k),GIF 2002,,"Chicano A, Crosas E, Oton J, Melero R, Engel BD, Daban JR",2019,Embo J.
EMD-0119,REL,Cryo-electron tomogram of chromatin plates from metaphase chromosomes,"Chicano A, Crosas E, Engel BD, Melero R, Oton J, Daban JR",7/10/2018,1/16/2019,,tomography,GATAN K2 SUMMIT (4k x 4k),GIF 2002,,"Chicano A, Crosas E, Oton J, Melero R, Engel BD, Daban JR",2019,Embo J.
EMD-0127,REL,Human nuclear RNA exosome EXO-14 complex,"Gerlach P, Schuller JM, Falk S, Basquin J, Conti E",7/12/2018,8/1/2018,6.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Gerlach P, Schuller JM, Bonneau F, Basquin J, Reichelt P, Falk S, Conti E",2018,Elife
EMD-0128,REL,Human nuclear RNA exosome EXO-10-MPP6 complex,"Gerlach P, Schuller JM, Falk S, Basquin J, Conti E",7/13/2018,8/15/2018,3.8,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h25,"Gerlach P, Schuller JM, Bonneau F, Basquin J, Reichelt P, Falk S, Conti E",2018,Elife
EMD-0129,REL,Structure of the Macrobrachium rosenbergii Nodavirus,"Ho KH, Gabrielsen M, Beh PL, Kueh CL, Thong QX, Streetley J, Tan WS, Bhella D",7/13/2018,10/31/2018,3.3,singleParticle,GATAN K2 QUANTUM (4k x 4k),GIF Bioquantum,6h2b,"Ho KL, Gabrielsen M, Beh PL, Kueh CL, Thong QX, Streetley J, Tan WS, Bhella D",2018,PLoS Biol
EMD-0130,REL,Structure of the Macrobrachium rosenbergii Nodavirus,"Ho KH, Gabrielsen M",7/13/2018,11/7/2018,6.6,singleParticle,DIRECT ELECTRON DE-20 (5k x 3k),In-column Omega Filter,,"Ho KL, Gabrielsen M, Beh PL, Kueh CL, Thong QX, Streetley J, Tan WS, Bhella D",2018,PLoS Biol
EMD-0131,REL,HHIV-2 pentameric vertex complex,"Santos-Perez I, Charro D, Gil-Carton D, Azkagorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA",7/16/2018,3/27/2019,7.7,singleParticle,FEI FALCON II (4k x 4k),,,"Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA",2019,Nat Commun
EMD-0133,REL,Structural snapshots of the Type 9 protein translocon,"Deme JC, Lea SM",7/18/2018,11/7/2018,3.5,singleParticle,GATAN K2 QUANTUM (4k x 4k),,6h3i,"Lauber F, Deme JC, Lea SM, Berks BC",2018,Nature
EMD-0134,REL,Structural snapshots of the Type 9 protein translocon Plug-complex,"Deme JC, Lea SM",7/18/2018,11/7/2018,3.7,singleParticle,GATAN K2 QUANTUM (4k x 4k),,6h3j,"Lauber F, Deme JC, Lea SM, Berks BC",2018,Nature
EMD-0135,REL,"Electron cryo-microscopy of the Type VI secretion ""pre-firing"" VgrG1-Tse6-EagT6-EF-Tu-Tsi6 complex","Quentin D, Raunser S",7/19/2018,9/12/2018,4.2,singleParticle,FEI FALCON II (4k x 4k),,6h3l,"Quentin D, Ahmad S, Shanthamoorthy P, Mougous JD, Whitney JC, Raunser S",2018,Nat Microbiol
EMD-0136,REL,Electron cryo-microscopy of VgrG1 in the Type VI secretion VgrG1-Tse6-EF-Tu complex embedded in lipid nanodiscs,"Quentin D, Raunser S",7/19/2018,9/12/2018,3.3,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h3n,"Quentin D, Ahmad S, Shanthamoorthy P, Mougous JD, Whitney JC, Raunser S",2018,Nat Microbiol
EMD-0137,REL,Structure of a hibernating 100S ribosome reveals an inactive conformation of the ribosomal protein S1 - 70S Hibernating E. coli Ribosome,"Beckert B, Turk M, Czech A, Berninghausen O, Beckmann R, Ignatova Z, Plitzko J, Wilson ND",7/22/2018,9/5/2018,3,singleParticle,FEI FALCON II (4k x 4k),,6h4n,"Beckert B, Turk M, Czech A, Berninghausen O, Beckmann R, Ignatova Z, Plitzko JM, Wilson DN",2018,Nat Microbiol
EMD-0139,REL,Structure of a hibernating 100S ribosome reveals an inactive conformation of the ribosomal protein S1 - Full 100S Hibernating E. coli Ribosome,"Beckert B, Turk M, Czech A, Berninghausen O, Beckmann R, Ignatova Z, Plitzko J, Wilson DN",7/24/2018,9/5/2018,7.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h58,"Beckert B, Turk M, Czech A, Berninghausen O, Beckmann R, Ignatova Z, Plitzko JM, Wilson DN",2018,Nat Microbiol
EMD-0140,REL,Single Particle Cryo-EM map of human Transferrin receptor 1 - H-Ferritin complex.,"Testi C, Montemiglio LC, Vallone B, Des Georges A, Boffi A, Mancia F, Baiocco P, Savino C",7/24/2018,3/27/2019,3.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h5i,"Montemiglio LC, Testi C, Ceci P, Falvo E, Pitea M, Savino C, Arcovito A, Peruzzi G, Baiocco P, Mancia F, Boffi A, des Georges A, Vallone B",2019,Nat Commun
EMD-0141,REL,Cryo-EM structure of in vitro assembled Measles virus N into nucleocapsid-like particles (NCLPs) bound to polyA RNA hexamers.,"Desfosses A, Milles S, Ringkjobing Jensen M, Guseva S, Colletier J, Maurin D, Schoehn G, Gutsche I, Ruigrok R, Blackledge M",7/25/2018,3/13/2019,3.3,helical,GATAN K2 SUMMIT (4k x 4k),,6h5q,"Desfosses A, Milles S, Jensen MR, Guseva S, Colletier JP, Maurin D, Schoehn G, Gutsche I, Ruigrok RWH, Blackledge M",2019,Proc Natl Acad Sci USA
EMD-0143,REL,CryoEM structure of the MDA5-dsRNA filament with 89 degree twist and without nucleotide,"Yu Q, Qu K, Modis Y",7/25/2018,11/21/2018,4,helical,FEI FALCON III (4k x 4k),,6h61,"Yu Q, Qu K, Modis Y",2018,Mol Cell
EMD-0144,REL,Human apo-ferritin reconstructed in RELION-3.0,"Zivanov J, Nakane T, Hagen WJH, Scheres SHW",7/26/2018,8/8/2018,1.7,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Quantum LS,,"Zivanov J, Nakane T, Forsberg BO, Kimanius D, Hagen WJ, Lindahl E, Scheres SH",2018,Elife
EMD-0145,REL,CryoEM structure of the MDA5-dsRNA filament with 93 degree twist and without nucleotide,"Yu Q, Qu K, Modis Y",7/26/2018,11/21/2018,4.2,helical,FEI FALCON III (4k x 4k),,6h66,"Yu Q, Qu K, Modis Y",2018,Mol Cell
EMD-0146,REL,Yeast RNA polymerase I elongation complex stalled by cyclobutane pyrimidine dimer (CPD),"Sanz-Murillo M, Xu J, Gil-Carton D, Wang D, Fernandez-Tornero C",7/26/2018,8/29/2018,3.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h67,"Sanz-Murillo M, Xu J, Belogurov GA, Calvo O, Gil-Carton D, Moreno-Morcillo M, Wang D, Fernandez-Tornero C",2018,Proc Natl Acad Sci USA
EMD-0147,REL,Yeast RNA polymerase I elongation complex stalled by cyclobutane pyrimidine dimer (CPD) with fully-ordered A49,"Sanz-Murillo M, Xu J, Gil-Carton D, Wang D, Fernandez-Tornero C",7/26/2018,8/29/2018,4.6,singleParticle,GATAN K2 SUMMIT (4k x 4k),,6h68,"Sanz-Murillo M, Xu J, Belogurov GA, Calvo O, Gil-Carton D, Moreno-Morcillo M, Wang D, Fernandez-Tornero C",2018,Proc Natl Acad Sci USA
EMD-0148,REL,Structure of alpha-synuclein fibrils,"Guerrero-Ferreira R, Taylor NMI, Mona D, Ringler P, Lauer ME, Riek R, Britschgi M, Stahlberg H",7/26/2018,8/8/2018,3.4,helical,GATAN K2 SUMMIT (4k x 4k),GIF Quantum LS,6h6b,"Guerrero-Ferreira R, Taylor NM, Mona D, Ringler P, Lauer ME, Riek R, Britschgi M, Stahlberg H",2018,Elife
EMD-0149,REL,PTC3 holotoxin complex from Photorhabdus luminecens in prepore state (TcdA1  TcdB2  TccC3),"Gatsogiannis C, Merino F, Roderer D, Balchin D, Schubert E, Kuhlee A, Hayer-Hartl M, Raunser S",7/27/2018,10/3/2018,4,singleParticle,FEI FALCON II (4k x 4k),,6h6e,"Gatsogiannis C, Merino F, Roderer D, Balchin D, Schubert E, Kuhlee A, Hayer-Hartl M, Raunser S",2018,Nature
EMD-0150,REL,PTC3 holotoxin complex from Photorhabdus luminiscens - Mutant TcC-D651A,"Gatsogiannis C, Merino F, Roderer D, Balchin D, Schubert E, Kuhlee A, Hayer-Hartl M, Raunser S",7/27/2018,10/3/2018,3.7,singleParticle,FEI FALCON II (4k x 4k),,6h6f,"Gatsogiannis C, Merino F, Roderer D, Balchin D, Schubert E, Kuhlee A, Hayer-Hartl M, Raunser S",2018,Nature
EMD-0152,REL,RELION-3.0 reconstruction of influenza hemagglutinin (HA) trimer using particles from micrographs tilted at 40 degrees in EMPIAR-10097,"Zivanov J, Nakane T, Scheres SHW",7/31/2018,8/8/2018,3.1,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Zivanov J, Nakane T, Forsberg BO, Kimanius D, Hagen WJ, Lindahl E, Scheres SH",2018,Elife
EMD-0153,REL,RELION-3.0 reconstruction of beta-galactosidase particles in EMPIAR-10061,"Zivanov J, Nakane T, Scheres SHW",7/31/2018,12/26/2018,1.9,singleParticle,GATAN K2 SUMMIT (4k x 4k),,,"Zivanov J, Nakane T, Forsberg BO, Kimanius D, Hagen WJ, Lindahl E, Scheres SH",2018,Elife
EMD-0154,REL,Retromer-Vps5: low-resolution overview map centred on the Vps26 dimer.,"Kovtun O, Leneva N, Ariotti N, Rohan TS, Owen DJ, Briggs JAG, Collins BM",7/31/2018,9/26/2018,11.4,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,6h7w,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0155,REL,Retromer-Vps5: low-resolution overview map centred on the Vps35/29 arch.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,11.8,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0156,REL,Retromer-Vps5: map centred on the Vps35/29 arch.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,8.7,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0157,REL,Retromer-Vps5: map centred on the leg of the Vps35/29 arch.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,9.1,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0158,REL,Retromer-Vps5: map centred on the Vps5 layer under the Vps35/29 arch.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,9.4,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0159,REL,Retromer-Vps5: map centred on the Vps5 layer under the Vps26 dimer.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,8.9,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0160,REL,Retromer-Vps5: map centred on the Vps26 dimer.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,8.9,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0161,REL,Retromer arch structures in the cell.,"Kovtun O, Bykov YS, Schaffer M, Engel ED, Briggs JAG",7/31/2018,9/26/2018,37,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0162,REL,Retromer-Vps5: membrane tubules  tomogram 7.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,,tomography,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0163,REL,Retromer-Vps5: membrane tubules  tomogram 70.,"Kovtun O, Leneva N, Ariotti N, Teasdale RD, Owen DJ, Collins BM, Briggs JAG",7/31/2018,9/26/2018,,tomography,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Kovtun O, Leneva N, Bykov YS, Ariotti N, Teasdale RD, Schaffer M, Engel BD, Owen DJ, Briggs JAG, Collins BM",2018,Nature
EMD-0164,REL,Immature CA domain from HIV-1 MA-SP1 Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,4,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0165,REL,Immature CA domain from HIV-1 MA-CA Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,3.7,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0166,REL,Immature CA domain from HIV-1 CA-NC Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,4.5,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0167,REL,Mature CA domain hexamer from HIV-1 MA-CA Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,8.3,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0168,REL,Mature CA domain hexamer from HIV-1 CA-NC Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,9.7,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0169,REL,Mature CA domain hexamer from HIV-1 CA-SP1 Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,7.9,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0170,REL,Mature CA domain pentamer from HIV-1 CA-NC Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,22,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0171,REL,Mature CA domain pentamer from HIV-1 CA-SP1 Gag proteolytic cleavage mutant virus particles,"Mattei S, Tan AWK, Glass B, Mueller B, Kraeusslich HG, Briggs JAG",7/31/2018,9/26/2018,24,subtomogramAveraging,GATAN K2 QUANTUM (4k x 4k),GIF Quantum LS,,"Mattei S, Tan A, Glass B, Muller B, Krausslich HG, Briggs JAG",2018,Proc Natl Acad Sci USA
EMD-0172,REL,Cryo-EM structure of the archaeal extremophilic internal membrane containing Haloarcula hispanica icosahedral virus 2 (HHIV-2) at 3.78 Angstroms resolution.,"Abrescia NG, Santos-Perez I, Charro D",8/1/2018,4/3/2019,3.8,singleParticle,FEI FALCON II (4k x 4k),,6h82,"Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA",2019,Nat Commun
EMD-0173,REL,Complex of foot-and-mouth-disease virus (type O1 M) with the Fab of antibody D9. The virus is at 3.5 Ang resolution  the Fab is flexibly attached and at much lower resolution.,"Shimmon G, Kotecha A, Ren J, Asfor AS, Newman J, Berryman S, Cottam EM, Gold S, Tuthill TJ, King DP, Brocchi E, King AMQ, Owens R, Fry EE, Stuart DI, Burman A, Jackson T",8/2/2018,8/29/2018,4,singleParticle,GATAN K2 SUMMIT (4k x 4k),GIF Bioquantum,,"Shimmon G, Kotecha A, Ren J, Asfor AS, Newman J, Berryman S, Cottam EM, Gold S, Tuthill TJ, King DP, Brocchi E, King AMQ, Owens R, Fry EE, Stuart DI, Burman A, Jackson T",2018,PLoS One
EMD-0174,REL,Cryo-EM structure of archaeal extremophilic internal membrane-containing Haloarcula californiae icosahedral virus 1 (HCIV-1) at 3.74 Angstroms resolution.,"Abrescia NG, Santos-Perez I, Charro D",8/3/2018,3/27/2019,3.7,singleParticle,FEI FALCON II (4k x 4k),,6h9c,"Santos-Perez I, Charro D, Gil-Carton D, Azkargorta M, Elortza F, Bamford DH, Oksanen HM, Abrescia NGA",2019,Nat Commun
EMD-0176,REL,Cryo-EM structure of a 70S Bacillus subtilis ribosome translating the ErmD leader peptide in complex with telithromycin,"Crowe-McAuliffe C, Graf M, Huter P, Abdelshahid M, Novacek J, Wilson DN",8/7/2018,8/29/2018,3.1,singleParticle,FEI FALCON III (4k x 4k),,6ha1,"Crowe-McAuliffe C, Graf M, Huter P, Takada H, Abdelshahid M, Novacek J, Murina V, Atkinson GC, Hauryliuk V, Wilson DN",2018,Proc Natl Acad Sci USA
EMD-0177,REL,Cryo-EM structure of the ABCF protein VmlR bound to the Bacillus subtilis ribosome,"Crowe-McAuliffe C, Graf M, Huter P, Abdelshahid M, Novacek J, Wilson DN",8/7/2018,8/29/2018,3.5,singleParticle,FEI FALCON III (4k x 4k),,6ha8,"Crowe-McAuliffe C, Graf M, Huter P, Takada H, Abdelshahid M, Novacek J, Murina V, Atkinson GC, Hauryliuk V, Wilson DN",2018,Proc Natl Acad Sci USA
EMD-0180,REL,Structure of the repeat unit in the network formed by CcmM and Rubisco from Synechococcus elongatus,"Wang H, Yan X, Aigner H, Bracher A, Nguyen ND, Hee WY, Long BM, Price GD, Hartl FU, Hayer-Hartl M",8/10/2018,12/12/2018,2.8,singleParticle,GATAN K2 QUANTUM (4k x 4k),,6hbc,"Wang H, Yan X, Aigner H, Bracher A, Nguyen ND, Hee WY, Long BM, Price GD, Hartl FU, Hayer-Hartl M",2019,Nature
EMD-0181,REL,Echovirus 18 native particle,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Moravcova J, Plevka P",8/10/2018,3/20/2019,3.2,singleParticle,FEI FALCON II (4k x 4k),,6hbg,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Sukenik L, Mukhamedova L, Moravcova J, Vacha R, Plevka P",2019,Nat Commun
EMD-0182,REL,Echovirus 18 A-particle,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Moravcova J, Plevka P",8/10/2018,3/20/2019,3.4,singleParticle,FEI FALCON II (4k x 4k),,6hbh,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Sukenik L, Mukhamedova L, Moravcova J, Vacha R, Plevka P",2019,Nat Commun
EMD-0183,REL,Echovirus 18 empty particle,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Moravcova J, Plevka P",8/10/2018,3/20/2019,3.2,singleParticle,FEI FALCON II (4k x 4k),,6hbj,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Sukenik L, Mukhamedova L, Moravcova J, Vacha R, Plevka P",2019,Nat Commun
EMD-0184,REL,Echovirus 18 Open particle without one pentamer,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Moravcova J, Plevka P",8/10/2018,3/20/2019,8.8,singleParticle,FEI FALCON III (4k x 4k),,,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Sukenik L, Mukhamedova L, Moravcova J, Vacha R, Plevka P",2019,Nat Commun
EMD-0185,REL,Echovirus 18 Open particle without one pentamer,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Moravcova J, Plevka P",8/10/2018,3/20/2019,3.8,singleParticle,FEI FALCON III (4k x 4k),,6hbk,"Buchta D, Fuzik T, Hrebik D, Levdansky Y, Sukenik L, Mukhamedova L, Moravcova J, Vacha R, Plevka P",2019,Nat Commun
